ID	chrom	loc.start	loc.end	num.mark	seg.mean
P-0000204-T01-IM3	3	43177149	72897482	289	-0.303036479024424
P-0000204-T01-IM3	3	75011055	119545800	82	0.066520740681696
P-0000204-T01-IM3	3	119562155	177899500	263	-0.348000573516071
P-0000204-T01-IM3	3	178916740	180017450	39	1.5784345863352
P-0000204-T01-IM3	3	180017550	197348786	131	-0.340718700680186
P-0000204-T01-IM3	4	1402650	55987400	230	0.0170056402271685
P-0000204-T01-IM3	4	55991407	124344900	143	-0.348183165379214
P-0000204-T01-IM3	4	130125150	190262600	203	0.104335713029068
P-0000204-T01-IM3	5	218400	180058900	789	0.0999923829011897
P-0000204-T01-IM3	6	393150	170798983	698	0.0804084033882514
P-0000204-T01-IM3	7	1672540	65971260	269	0.0633022143040003
P-0000204-T01-IM3	7	66760800	158451100	495	-0.304283443753404
P-0000204-T01-IM3	8	565219	98382150	198	-0.191454855426235
P-0000204-T01-IM3	8	102984091	111298647	13	0.82115972730461
P-0000204-T01-IM3	8	120071939	145742879	63	-0.210342859019646
P-0000204-T01-IM3	9	421980	139566823	614	-0.324455346599406
P-0000204-T01-IM3	10	1510077	60277400	134	-0.330025072266009
P-0000204-T01-IM3	10	60277650	134199200	241	0.103807791317602
P-0000204-T01-IM3	11	532650	43266950	102	-0.342145728568535
P-0000204-T01-IM3	11	44368391	69069500	84	0.0894236171326964
P-0000204-T01-IM3	11	69456047	69633500	40	1.82085786358767
P-0000204-T01-IM3	11	71952250	76059300	11	0.121908035568547
P-0000204-T01-IM3	11	77034200	77103499	30	2.52528788079609
P-0000204-T01-IM3	11	81185331	133495735	406	-0.299203359139432
P-0000204-T01-IM3	12	394700	4947332	92	0.392539338601158
P-0000204-T01-IM3	12	4947450	133264050	681	0.110842967429941
P-0000204-T01-IM3	13	21004623	112722400	479	-0.315111108237326
P-0000204-T01-IM3	14	20085100	105906073	241	0.122129091042805
P-0000204-T01-IM3	15	20488900	101094337	335	0.0927023235392774
P-0000204-T01-IM3	16	115072	89883078	493	0.194560384582305
P-0000204-T01-IM3	17	114669	26370450	226	-0.320676210190612
P-0000204-T01-IM3	17	29058863	29496819	20	0.0664071812559073
P-0000204-T01-IM3	17	29497132	29592483	59	0.453512427646837
P-0000204-T01-IM3	17	29652900	31890050	78	0.126007958234295
P-0000204-T01-IM3	17	33339100	37619337	37	-0.395758941951505
P-0000204-T01-IM3	17	37627200	37884363	77	0.0975082443328578
P-0000204-T01-IM3	17	38487500	45356700	83	-0.334811258224413
P-0000204-T01-IM3	17	47677750	47700200	17	1.24838507091149
P-0000204-T01-IM3	17	50802507	54445637	6	0.269019199946744
P-0000204-T01-IM3	17	55816722	62009750	96	0.763828474379235
P-0000204-T01-IM3	17	63314200	78617746	77	-0.26097091674308
P-0000204-T01-IM3	17	78681590	80783100	64	0.840220284498661
P-0000204-T01-IM3	18	724400	14157291	47	-0.338470109614086
P-0000204-T01-IM3	18	19020950	38529971	15	0.250607928394857
P-0000204-T01-IM3	18	38530100	66080200	134	-0.325011158997713
P-0000204-T01-IM3	18	66533900	74387307	12	-0.422248247581366
P-0000204-T01-IM3	19	1206950	58288250	770	0.0175605567207554
P-0000204-T01-IM3	20	345864	62680587	346	0.0970135267414424
P-0000204-T01-IM3	21	10996000	45660835	199	0.149744936813264
P-0000204-T01-IM3	22	16346391	49370900	268	-0.340966399777303
P-0000204-T01-IM3	23	451150	149924738	678	0.00702328493563875
P-0000204-T02-IM3	1	2487950	245978100	1124	0.117743247842786
P-0000204-T02-IM3	2	4562350	99198050	450	0.0772979828381943
P-0000204-T02-IM3	2	99198300	122466563	117	0.770329959078825
P-0000204-T02-IM3	2	125301550	242801016	428	-0.0628313600124125
P-0000204-T02-IM3	3	1449872	177899500	819	-0.0136279195015387
P-0000204-T02-IM3	3	178916740	178952252	38	1.06290257598737
P-0000204-T02-IM3	3	180017450	197348786	132	-0.0482048412074675
P-0000204-T02-IM3	4	1402650	190262600	575	0.0361040561559734
P-0000204-T02-IM3	5	218400	180058900	788	0.167829233627304
P-0000204-T02-IM3	6	393150	170798983	698	0.173443671972105
P-0000204-T02-IM3	7	1672540	12462917	105	-0.0104315992315455
P-0000204-T02-IM3	7	12463189	65970570	162	0.259513315558967
P-0000204-T02-IM3	7	65971009	158451100	497	-0.0397752380123466
P-0000204-T02-IM3	8	565219	145742879	274	0.161995111101761
P-0000204-T02-IM3	9	421980	139566823	613	-0.0445477259084664
P-0000204-T02-IM3	10	1510077	134199200	373	0.0893889354634607
P-0000204-T02-IM3	11	532650	67196500	167	-0.0113709840928094
P-0000204-T02-IM3	11	67196750	76059300	70	1.12081048637907
P-0000204-T02-IM3	11	77034200	77103499	30	2.01688727427671
P-0000204-T02-IM3	11	81185331	133495735	405	-0.0856093851703146
P-0000204-T02-IM3	12	394700	133264050	771	0.164812284353541
P-0000204-T02-IM3	13	21004623	112722400	479	-0.0802746672514716
P-0000204-T02-IM3	14	20085100	105906073	241	0.172563009200613
P-0000204-T02-IM3	15	20488900	101094337	335	0.0992237853436585
P-0000204-T02-IM3	16	115072	89883078	493	0.0810726310379636
P-0000204-T02-IM3	17	114669	41276027	575	-0.0344171673371815
P-0000204-T02-IM3	17	41276247	62009750	123	0.484032302949867
P-0000204-T02-IM3	17	63314200	78617746	77	0.017567897684623
P-0000204-T02-IM3	17	78681590	80783100	64	1.35157640017795
P-0000204-T02-IM3	18	724400	74387307	208	0.0571220658436779
P-0000204-T02-IM3	19	1206950	58288250	770	-0.0246793195338674
P-0000204-T02-IM3	20	345864	62680587	346	0.112738650387672
P-0000204-T02-IM3	21	10996000	45660835	199	0.305076571971098
P-0000204-T02-IM3	22	16346391	49370900	268	-0.108124470978404
P-0000204-T02-IM3	23	451150	149924738	678	-0.159819789741801
P-0000207-T01-IM3	1	2487900	116333734	621	-0.386149954824497
P-0000207-T01-IM3	1	117273500	245978141	538	0.17882860336276
P-0000207-T01-IM3	2	2470569	242982358	1020	-0.168804606622042
P-0000207-T01-IM3	3	1449872	197348750	1003	-0.091718990677233
P-0000207-T01-IM3	4	1402600	190262600	586	-0.262438610427588
P-0000207-T01-IM3	5	218503	180076550	802	-0.106425078834359
P-0000207-T01-IM3	6	393100	170798983	709	-0.0871540691215304
P-0000207-T01-IM3	7	387556	158451100	783	-0.0793511969112731
P-0000207-T01-IM3	8	565232	145742879	282	-0.20571175449732
P-0000207-T01-IM3	9	422025	139566800	625	-0.127281954950713
P-0000207-T01-IM3	10	1510047	134199150	389	-0.110228695262086
P-0000207-T01-IM3	11	532439	69465984	205	-0.232030179635201
P-0000207-T01-IM3	11	69466115	133495737	488	-0.502813262276209
P-0000207-T01-IM3	12	394600	133264050	794	-0.0777282564862449
P-0000207-T01-IM3	13	20847568	112722387	491	-0.271059248831175
P-0000207-T01-IM3	14	20085023	105906073	250	-0.1716704796998
P-0000207-T01-IM3	15	20488892	101592692	344	-0.274171450838208
P-0000207-T01-IM3	16	115072	89883007	523	-0.176828213191441
P-0000207-T01-IM3	17	114669	80782900	861	-0.226380092104083
P-0000207-T01-IM3	18	724330	74387326	217	-0.108298720018598
P-0000207-T01-IM3	19	424450	58288300	802	-0.124947152697232
P-0000207-T01-IM3	20	345864	62680194	355	-0.0831127595286488
P-0000207-T01-IM3	21	10996100	45660835	200	-0.0610342061175826
P-0000207-T01-IM3	22	16346300	49370864	276	-0.0751979855887842
P-0000207-T01-IM3	23	450950	149924900	693	-0.200701567326615
P-0000209-T02-IM3	1	2487950	17380624	255	-0.170250804842292
P-0000209-T02-IM3	1	20541444	245978100	877	0.117719013181872
P-0000209-T02-IM3	2	2470559	113611123	503	0.115692657534809
P-0000209-T02-IM3	2	113611300	125301638	69	0.809426652715411
P-0000209-T02-IM3	2	125424690	242982300	427	0.107328695288093
P-0000209-T02-IM3	3	1449872	37107022	145	-0.0301841259176452
P-0000209-T02-IM3	3	37107250	89905950	379	-0.43397065804891
P-0000209-T02-IM3	3	94429009	197348844	462	0.124024339320175
P-0000209-T02-IM3	4	1402525	28204250	47	0.480533579661241
P-0000209-T02-IM3	4	28400383	142949750	336	-0.124924473827967
P-0000209-T02-IM3	4	142950101	190262486	191	0.0903619911522125
P-0000209-T02-IM3	5	218500	53875603	211	0.319483185633202
P-0000209-T02-IM3	5	56111300	57755750	62	-0.188460314093603
P-0000209-T02-IM3	5	58088350	93018854	109	0.263519312130764
P-0000209-T02-IM3	5	93019498	116415352	69	-0.205986802665534
P-0000209-T02-IM3	5	117055300	180076460	336	0.210035540597071
P-0000209-T02-IM3	6	393150	26172219	96	-0.256246202372202
P-0000209-T02-IM3	6	26197284	153412550	501	0.0532671977915563
P-0000209-T02-IM3	6	155699620	170798983	101	-0.247156200613058
P-0000209-T02-IM3	7	330745	81076933	289	0.437858437802798
P-0000209-T02-IM3	7	81331905	158451100	470	0.063007284703388
P-0000209-T02-IM3	8	565232	38858484	104	0.0353502035529238
P-0000209-T02-IM3	8	43092903	145742879	168	0.825361106235986
P-0000209-T02-IM3	9	421800	8318000	67	-0.0656489701776597
P-0000209-T02-IM3	9	8319650	37020950	150	-0.328406366258173
P-0000209-T02-IM3	9	37034099	139566900	392	0.056034653469463
P-0000209-T02-IM3	10	1510077	70432906	196	0.411099749265835
P-0000209-T02-IM3	10	70441092	116006285	107	-0.0471184930829597
P-0000209-T02-IM3	10	116006560	134199150	68	0.254263722293571
P-0000209-T02-IM3	11	532701	133495737	675	0.0100421323223543
P-0000209-T02-IM3	12	394648	12022467	110	-0.235962331234879
P-0000209-T02-IM3	12	12022850	18434900	82	0.435466527665582
P-0000209-T02-IM3	12	18435379	133264050	582	-0.0723942314382628
P-0000209-T02-IM3	13	21004738	112722387	488	-0.0912105314087701
P-0000209-T02-IM3	14	20085000	105906073	247	-0.115678328097773
P-0000209-T02-IM3	15	20488741	99861750	339	0.136135469000343
P-0000209-T02-IM3	16	115000	89883078	505	0.0183502089971463
P-0000209-T02-IM3	17	114669	6563484	13	0.352305124352489
P-0000209-T02-IM3	17	6847073	41251700	562	-0.164089203001826
P-0000209-T02-IM3	17	41251931	80783009	274	0.0583040855057367
P-0000209-T02-IM3	18	724450	74387299	211	0.0375167170931255
P-0000209-T02-IM3	19	1206950	42798478	694	-0.183285834097597
P-0000209-T02-IM3	19	42798700	58288300	88	0.416909519909933
P-0000209-T02-IM3	20	345791	62680612	347	0.108335379214075
P-0000209-T02-IM3	21	10995925	45660835	196	0.0813574998707642
P-0000209-T02-IM3	22	16346383	49370864	264	-0.084993104923424
P-0000209-T02-IM3	23	451050	100645300	552	-0.278814092533532
P-0000209-T02-IM3	23	100645559	115504000	12	0.695400830669293
P-0000209-T02-IM3	23	118708900	149924700	118	-0.116647050186485
P-0000214-T01-IM3	1	2487900	35013664	317	-0.11338530795349
P-0000214-T01-IM3	1	35468432	65300389	165	0.923073727863097
P-0000214-T01-IM3	1	65301200	145281613	237	0.0528861532995961
P-0000214-T01-IM3	1	147282508	245978100	420	0.389891185377734
P-0000214-T01-IM3	2	2470569	86184600	392	0.108271297786338
P-0000214-T01-IM3	2	91884500	242801100	604	-0.0792044577750345
P-0000214-T01-IM3	3	1449841	135644950	634	-0.0913119558988897
P-0000214-T01-IM3	3	137483600	197348786	361	0.390228139515519
P-0000214-T01-IM3	4	1402500	54280900	96	-0.0758280325319266
P-0000214-T01-IM3	4	54292004	55161478	45	0.458596812889293
P-0000214-T01-IM3	4	55524168	190262600	445	-0.124882591693263
P-0000214-T01-IM3	5	218502	180076500	799	-0.076099490463501
P-0000214-T01-IM3	6	393100	407656	17	-0.172546544339438
P-0000214-T01-IM3	6	1611182	68165100	263	0.24407972310926
P-0000214-T01-IM3	6	72558580	170798983	420	-0.143417002370065
P-0000214-T01-IM3	7	387502	158451100	763	0.140473229435718
P-0000214-T01-IM3	8	565089	145743058	277	0.40197281008498
P-0000214-T01-IM3	9	421860	31113000	193	0.394281888180697
P-0000214-T01-IM3	9	32890555	139566823	424	-0.087383854636597
P-0000214-T01-IM3	10	1510000	134199250	381	-0.0538868617222023
P-0000214-T01-IM3	11	532600	133495735	676	-0.102737363555942
P-0000214-T01-IM3	12	394588	4409207	94	0.0562880469970481
P-0000214-T01-IM3	12	4947332	112892407	540	0.154224020052802
P-0000214-T01-IM3	12	112892500	133263825	151	-0.0798125008353831
P-0000214-T01-IM3	13	20847600	112722350	491	-0.109836037608168
P-0000214-T01-IM3	14	20085000	105906000	251	0.00981013014570564
P-0000214-T01-IM3	15	20488874	101592692	339	-0.0882060409754817
P-0000214-T01-IM3	16	115043	63438564	347	0.128959694787587
P-0000214-T01-IM3	16	67063336	89883078	162	0.317010686788485
P-0000214-T01-IM3	17	114595	80783009	852	-0.101807478982135
P-0000214-T01-IM3	18	724300	74387326	211	0.349835874700977
P-0000214-T01-IM3	19	1207037	19850100	582	-0.175926384589511
P-0000214-T01-IM3	19	28780400	58288169	208	0.217992923374354
P-0000214-T01-IM3	20	345864	33369877	151	0.346039908634829
P-0000214-T01-IM3	20	35478142	62680560	197	-0.0916828967104647
P-0000214-T01-IM3	21	10996001	45660835	199	0.242035907233253
P-0000214-T01-IM3	22	16346045	29085116	87	0.341203512272106
P-0000214-T01-IM3	22	29090000	33829100	104	0.768431801613972
P-0000214-T01-IM3	22	38379300	49370759	84	-0.136941944614557
P-0000214-T01-IM3	23	451050	149924800	687	-0.490202905821849
P-0000215-T01-IM3	1	2487950	120612043	708	-0.323903367567908
P-0000215-T01-IM3	1	121484602	245977985	415	0.544561525522222
P-0000215-T01-IM3	2	2470500	242982300	985	-0.294501912158943
P-0000215-T01-IM3	3	1449872	197348819	978	0.182363160844655
P-0000215-T01-IM3	4	1402550	190262550	576	-0.33113580684002
P-0000215-T01-IM3	5	218500	31061700	104	0.041803039673812
P-0000215-T01-IM3	5	31652650	131894966	349	0.23221442156988
P-0000215-T01-IM3	5	131895195	180076500	324	0.0252060660105443
P-0000215-T01-IM3	6	393272	65096906	275	0.16159229743126
P-0000215-T01-IM3	6	68164945	170799000	414	-0.298877598371054
P-0000215-T01-IM3	7	387508	158451100	755	-0.0896192152198667
P-0000215-T01-IM3	8	565219	145742850	269	0.30904058910363
P-0000215-T01-IM3	9	421980	139566900	613	-0.161174687196804
P-0000215-T01-IM3	10	1510047	134199200	374	-0.0318648840708227
P-0000215-T01-IM3	11	532573	64572200	146	-0.0243745905747115
P-0000215-T01-IM3	11	64572602	83269046	120	0.394065013083634
P-0000215-T01-IM3	11	83269300	85989683	24	1.1400969725527
P-0000215-T01-IM3	11	86333305	94162950	10	0.134320219979005
P-0000215-T01-IM3	11	94163300	133495676	367	-0.624298356961809
P-0000215-T01-IM3	12	394450	133264050	775	-0.0712834159005684
P-0000215-T01-IM3	13	20847602	112722387	480	-0.611605826546654
P-0000215-T01-IM3	14	20085023	105906024	247	-0.121788410552804
P-0000215-T01-IM3	15	20488741	101592692	334	-0.109845763128362
P-0000215-T01-IM3	16	115041	33372666	338	0.573609575865671
P-0000215-T01-IM3	16	33373381	89883100	168	-0.481269796361582
P-0000215-T01-IM3	17	114669	27403050	229	-0.346616697876131
P-0000215-T01-IM3	17	29058863	33818130	187	0.0545961036732851
P-0000215-T01-IM3	17	33818312	41197837	106	1.18555681133966
P-0000215-T01-IM3	17	41199693	80783009	321	-0.352974944987235
P-0000215-T01-IM3	18	724360	74387300	203	-0.274920056911919
P-0000215-T01-IM3	19	1207020	58288300	784	-0.230764166498286
P-0000215-T01-IM3	20	345864	62680600	338	0.267553985841825
P-0000215-T01-IM3	21	10996025	45660835	194	-0.111752915539927
P-0000215-T01-IM3	22	16346072	49370834	269	-0.338921013824616
P-0000215-T01-IM3	23	451050	149924650	678	-0.0718263830197076
P-0000216-T01-IM3	1	2488153	4849384	20	-0.0419578957200494
P-0000216-T01-IM3	1	4849500	16237850	167	-0.393289258860195
P-0000216-T01-IM3	1	16242500	145281780	539	-0.233103389692414
P-0000216-T01-IM3	1	147282446	245978100	427	0.562910777541643
P-0000216-T01-IM3	2	2470559	111881300	481	-0.0132668850718763
P-0000216-T01-IM3	2	111881600	122466100	105	0.276575390680857
P-0000216-T01-IM3	2	122466563	242982300	442	0.0151122843264298
P-0000216-T01-IM3	3	1449750	197354688	1010	-0.0170670561925151
P-0000216-T01-IM3	4	1402650	190262600	585	-0.306849896542284
P-0000216-T01-IM3	5	218461	56111600	221	0.265517740309419
P-0000216-T01-IM3	5	56152416	86682500	162	0.383380300220072
P-0000216-T01-IM3	5	86682850	180076500	420	0.22049544585854
P-0000216-T01-IM3	6	393050	170798983	724	0.280824461548709
P-0000216-T01-IM3	7	1270900	158451100	782	-0.0140583039349658
P-0000216-T01-IM3	8	565232	145742879	284	-0.280672587905389
P-0000216-T01-IM3	9	421980	139566823	621	0.0142546971961755
P-0000216-T01-IM3	10	1510047	36854095	53	-0.187465334038739
P-0000216-T01-IM3	10	38372664	60277650	88	0.0484080674483904
P-0000216-T01-IM3	10	63661340	89624200	104	0.399207115311088
P-0000216-T01-IM3	10	89624413	104389932	57	0.0133137677317181
P-0000216-T01-IM3	10	105517006	134199150	90	-0.270449938413455
P-0000216-T01-IM3	11	532573	47286400	115	0.228725041705971
P-0000216-T01-IM3	11	51579658	64577583	59	-0.305767565229387
P-0000216-T01-IM3	11	66677366	71952298	65	0.530348729956982
P-0000216-T01-IM3	11	71991179	133495676	459	-0.310883841266172
P-0000216-T01-IM3	12	394500	115117813	680	0.154893580985551
P-0000216-T01-IM3	12	115118503	133264050	124	-0.222946371157172
P-0000216-T01-IM3	13	20847568	112722350	501	-0.0661022940993475
P-0000216-T01-IM3	14	20085050	105906024	255	0.361803443007757
P-0000216-T01-IM3	15	20488741	101592692	351	-0.133648992471223
P-0000216-T01-IM3	16	115150	33372673	348	0.487208194511629
P-0000216-T01-IM3	16	33373382	89883007	172	-0.371336027546944
P-0000216-T01-IM3	17	114669	11396200	83	-0.249379510741182
P-0000216-T01-IM3	17	11396483	13964850	28	0.551481191046843
P-0000216-T01-IM3	17	15935726	58206251	554	-0.304435611118815
P-0000216-T01-IM3	17	59760618	63534200	69	-0.0840191912044387
P-0000216-T01-IM3	17	63534500	68921040	30	0.383755847228763
P-0000216-T01-IM3	17	68921200	73775148	23	-0.138403723026103
P-0000216-T01-IM3	17	74681200	80783009	76	-0.302352180502482
P-0000216-T01-IM3	18	724330	43015650	124	-0.113968784023089
P-0000216-T01-IM3	18	44240468	74387200	94	-0.613689453967917
P-0000216-T01-IM3	19	1207008	7174750	232	-0.339960178224721
P-0000216-T01-IM3	19	7184342	11121349	125	-0.156397372946858
P-0000216-T01-IM3	19	11123738	13519438	44	-0.432286745581036
P-0000216-T01-IM3	19	15271400	58288300	395	-0.0551552215385554
P-0000216-T01-IM3	20	345864	62680560	356	0.229571307355046
P-0000216-T01-IM3	21	10996089	45660835	204	0.0821418514507661
P-0000216-T01-IM3	22	16346096	49370754	275	-0.0484652485880752
P-0000216-T01-IM3	23	451000	149924650	691	-0.310673695643552
P-0000216-T02-IM3	1	2488153	145281780	726	-0.184889365363701
P-0000216-T02-IM3	1	147282446	245978100	427	0.576952354880793
P-0000216-T02-IM3	2	2470559	242982300	1028	0.0858335356322741
P-0000216-T02-IM3	3	1449750	197354688	1010	0.0516760098781174
P-0000216-T02-IM3	4	1402650	190262600	585	-0.273451090258335
P-0000216-T02-IM3	5	218461	180076500	803	0.262988413793971
P-0000216-T02-IM3	6	393050	170798983	724	0.300339595497174
P-0000216-T02-IM3	7	1270900	158451100	782	0.0468908467893846
P-0000216-T02-IM3	8	565232	145742879	284	-0.144983873924862
P-0000216-T02-IM3	9	421980	139566823	621	0.00849335383187391
P-0000216-T02-IM3	10	1510047	36853842	52	-0.0630146758396739
P-0000216-T02-IM3	10	36854095	104389932	250	0.243226951087953
P-0000216-T02-IM3	10	105517006	134199150	90	-0.218952855666584
P-0000216-T02-IM3	11	532573	51579658	116	0.252297543356506
P-0000216-T02-IM3	11	61197625	64577450	57	-0.227422834909394
P-0000216-T02-IM3	11	64577583	76059350	76	0.456340819154745
P-0000216-T02-IM3	11	77034245	133495676	449	-0.205785088675254
P-0000216-T02-IM3	12	394500	3361800	87	0.185195212959963
P-0000216-T02-IM3	12	4383300	12044053	83	0.357692521847114
P-0000216-T02-IM3	12	12268236	112942650	496	0.115265621356582
P-0000216-T02-IM3	12	115109700	133264050	138	-0.304345218864915
P-0000216-T02-IM3	13	20847568	112722350	501	0.00484045044377493
P-0000216-T02-IM3	14	20085050	105906024	255	0.349517313804749
P-0000216-T02-IM3	15	20488741	66694420	105	0.031833532691059
P-0000216-T02-IM3	15	66727440	101592692	246	-0.184532432815277
P-0000216-T02-IM3	16	115150	33373382	349	0.438388861234526
P-0000216-T02-IM3	16	52085502	89883007	171	-0.302090667741292
P-0000216-T02-IM3	17	114669	11396483	84	-0.221224537953521
P-0000216-T02-IM3	17	11924350	13964850	27	0.549358619890149
P-0000216-T02-IM3	17	15935726	59793300	565	-0.208557834602604
P-0000216-T02-IM3	17	59793450	73775148	111	0.133125469496102
P-0000216-T02-IM3	17	74681200	80783009	76	-0.257319914278969
P-0000216-T02-IM3	18	724330	43015650	124	-0.0220531896432369
P-0000216-T02-IM3	18	44240468	74387200	94	-0.478281293470134
P-0000216-T02-IM3	19	1207008	13519300	400	-0.250803356365217
P-0000216-T02-IM3	19	13519438	58288300	396	-0.00108455733054081
P-0000216-T02-IM3	20	345864	62680560	356	0.242518554567048
P-0000216-T02-IM3	21	10996089	45660835	204	0.155394638397228
P-0000216-T02-IM3	22	16346096	49370754	275	0.0527073337882841
P-0000216-T02-IM3	23	451000	74802900	419	-0.293716734960438
